Id;UID;UTC;UTCMilliseconds;PCLocalTime;PCTime;ChannelBitmap;SequenceBitmap;GpsDate;GPSTime;Latitude;Longitude;Speed;SpeedType;Heading;HeadingType;TrueHeading;MagneticHeading;MagneticVariation;GPSError;DataStatus;FixType
101;101;2023-05-31 07:11:54.298;298;2023-05-31 07:11:54.298;2023-05-31 07:11:54.300;0;NaN;2023-05-31 07:11:55.000;71155000;37.468426;-1.25636466666667;1.90660424047534;N ;199.250376409111;T ;NaN;NaN;0.602351741353789;0;A  ;A  
102;102;2023-05-31 07:11:57.296;296;2023-05-31 07:11:57.296;2023-05-31 07:11:57.301;0;NaN;2023-05-31 07:11:58.000;71158000;37.4684028333333;-1.25637033333333;1.6991429172908;N ;190.986715966245;T ;NaN;NaN;0.602350091184446;0;A  ;A  
103;103;2023-05-31 07:12:16.247;247;2023-05-31 07:12:16.247;2023-05-31 07:12:16.252;0;NaN;2023-05-31 07:12:17.000;71217000;37.4682175;-1.25632733333333;2.1423731508195;N ;169.566018342095;T ;NaN;NaN;0.602359040606908;0;A  ;A  
104;104;2023-05-31 07:12:22.254;254;2023-05-31 07:12:22.254;2023-05-31 07:12:22.257;0;NaN;2023-05-31 07:12:23.000;71223000;37.4681686666667;-1.25630116666667;1.91038087911438;N ;156.96051149484;T ;NaN;NaN;0.602365125436369;0;A  ;A  
105;105;2023-05-31 07:12:35.487;487;2023-05-31 07:12:35.487;2023-05-31 07:12:35.488;0;NaN;2023-05-31 07:12:36.000;71236000;37.4680795;-1.2562275;1.77164540119856;N ;146.74622164854;T ;NaN;NaN;0.602382739702495;0;A  ;A  
106;106;2023-05-31 07:12:43.391;391;2023-05-31 07:12:43.391;2023-05-31 07:12:43.394;0;NaN;2023-05-31 07:12:44.000;71244000;37.468037;-1.256178;1.56268665023091;N ;137.249136725299;T ;NaN;NaN;0.602394752181042;0;A  ;A  
107;107;2023-05-31 07:12:48.244;244;2023-05-31 07:12:48.244;2023-05-31 07:12:48.248;0;NaN;2023-05-31 07:12:49.000;71249000;37.4680168333333;-1.25614283333333;1.48757881722178;N ;125.848897436686;T ;NaN;NaN;0.602403387132235;0;A  ;A  
108;108;2023-05-31 07:12:50.334;334;2023-05-31 07:12:50.334;2023-05-31 07:12:50.337;0;NaN;2023-05-31 07:12:51.000;71251000;37.468008;-1.256129;1.52190150548346;N ;128.817910438243;T ;NaN;NaN;0.602406774658265;0;A  ;A  
109;109;2023-05-31 07:12:55.318;318;2023-05-31 07:12:55.318;2023-05-31 07:12:55.324;0;NaN;2023-05-31 07:12:56.000;71256000;37.4679881666667;-1.25609633333333;1.41019161796718;N ;127.414510115854;T ;NaN;NaN;0.602414785622014;0;A  ;A  
110;110;2023-05-31 07:12:56.325;325;2023-05-31 07:12:56.325;2023-05-31 07:12:56.327;0;NaN;2023-05-31 07:12:57.000;71257000;37.4679843333333;-1.25608983333333;1.3882902575449;N ;126.613717441995;T ;NaN;NaN;0.602416380820038;0;A  ;A  
111;111;2023-05-31 07:13:02.381;381;2023-05-31 07:13:02.381;2023-05-31 07:13:02.386;0;NaN;2023-05-31 07:13:03.000;71303000;37.4679663333333;-1.256047;1.38483747917601;N ;117.899684254849;T ;NaN;NaN;0.60242696546586;0;A  ;A  
112;112;2023-05-31 07:13:10.610;610;2023-05-31 07:13:10.610;2023-05-31 07:13:10.612;0;NaN;2023-05-31 07:13:11.000;71311000;37.4679443333333;-1.25599483333333;1.26592877673674;N ;117.983723050614;T ;NaN;NaN;0.60243985804378;0;A  ;A  
113;113;2023-05-31 07:13:25.328;328;2023-05-31 07:13:25.328;2023-05-31 07:13:25.332;0;NaN;2023-05-31 07:13:26.000;71326000;37.4679166666667;-1.25589633333333;1.19419137347528;N ;109.488330911888;T ;NaN;NaN;0.602464343910327;0;A  ;A  
114;114;2023-05-31 07:13:36.237;237;2023-05-31 07:13:36.237;2023-05-31 07:13:36.243;0;NaN;2023-05-31 07:13:37.000;71337000;37.4679078333333;-1.25582633333333;1.10467150669823;N ;99.0339172858069;T ;NaN;NaN;0.602481857625091;0;A  ;A  
115;115;2023-05-31 07:13:39.302;302;2023-05-31 07:13:39.302;2023-05-31 07:13:39.304;0;NaN;2023-05-31 07:13:40.000;71340000;37.467903;-1.25581016666667;0.98722916640808;N ;110.640409341437;T ;NaN;NaN;0.602485875274529;0;A  ;A  
116;116;2023-05-31 07:13:44.317;317;2023-05-31 07:13:44.317;2023-05-31 07:13:44.318;0;NaN;2023-05-31 07:13:45.000;71345000;37.4679005;-1.25578183333333;0.977466535813875;N ;96.3435463167571;T ;NaN;NaN;0.602492977098463;0;A  ;A  
117;117;2023-05-31 07:13:47.325;325;2023-05-31 07:13:47.325;2023-05-31 07:13:47.327;0;NaN;2023-05-31 07:13:48.000;71348000;37.4678968333333;-1.2557645;1.02510810017142;N ;104.923777626719;T ;NaN;NaN;0.602497299530883;0;A  ;A  
118;118;2023-05-31 07:13:53.415;415;2023-05-31 07:13:53.415;2023-05-31 07:13:53.421;0;NaN;2023-05-31 07:13:54.000;71354000;37.467897;-1.25572683333333;1.0762662055997;N ;89.6805841759909;T ;NaN;NaN;0.602506774468929;0;A  ;A  
119;119;2023-05-31 07:14:06.305;305;2023-05-31 07:14:06.305;2023-05-31 07:14:06.307;0;NaN;2023-05-31 07:14:07.000;71407000;37.4678938333333;-1.25564883333333;1.02997262995179;N ;92.9281867277384;T ;NaN;NaN;0.602526360915898;0;A  ;A  
120;120;2023-05-31 07:14:11.333;333;2023-05-31 07:14:11.333;2023-05-31 07:14:11.339;0;NaN;2023-05-31 07:14:12.000;71412000;37.4678953333333;-1.25562;0.990747059632939;N ;86.2498816640057;T ;NaN;NaN;0.602533629359402;0;A  ;A  
121;121;2023-05-31 07:14:13.256;256;2023-05-31 07:14:13.256;2023-05-31 07:14:13.259;0;NaN;2023-05-31 07:14:14.000;71414000;37.467894;-1.25560833333333;1.01036909988694;N ;98.1938199253742;T ;NaN;NaN;0.602536550287128;0;A  ;A  
122;122;2023-05-31 07:14:34.246;246;2023-05-31 07:14:34.246;2023-05-31 07:14:34.252;0;NaN;2023-05-31 07:14:35.000;71435000;37.4678996666667;-1.25549216666667;0.950140746709136;N ;86.4830226384422;T ;NaN;NaN;0.602565833112236;0;A  ;A  
123;123;2023-05-31 07:14:42.296;296;2023-05-31 07:14:42.296;2023-05-31 07:14:42.300;0;NaN;2023-05-31 07:14:43.000;71443000;37.4679063333333;-1.25545566666667;0.802629698143061;N ;77.0404668453495;T ;NaN;NaN;0.602575089004401;0;A  ;A  
124;124;2023-05-31 07:14:48.419;419;2023-05-31 07:14:48.419;2023-05-31 07:14:48.422;0;NaN;2023-05-31 07:14:49.000;71449000;37.4679095;-1.2554265;0.841139935678204;N ;82.2107107383486;T ;NaN;NaN;0.60258246165604;0;A  ;A  
125;125;2023-05-31 07:15:14.671;671;2023-05-31 07:15:14.671;2023-05-31 07:15:14.673;0;NaN;2023-05-31 07:15:15.000;71515000;37.4679338333333;-1.25530466666667;0.828385239130427;N ;75.8752693008214;T ;NaN;NaN;0.602613375792495;0;A  ;A  
126;126;2023-05-31 07:15:21.459;459;2023-05-31 07:15:21.459;2023-05-31 07:15:21.462;0;NaN;2023-05-31 07:15:22.000;71522000;37.4679403333333;-1.25527383333333;0.781325733516755;N ;75.1252705617373;T ;NaN;NaN;0.602621204426836;0;A  ;A  
127;127;2023-05-31 07:15:27.286;286;2023-05-31 07:15:27.286;2023-05-31 07:15:27.288;0;NaN;2023-05-31 07:15:28.000;71528000;37.4679453333333;-1.25524683333333;0.792190991724166;N ;76.8666650088234;T ;NaN;NaN;0.602628052193311;0;A  ;A  
128;128;2023-05-31 07:15:31.285;285;2023-05-31 07:15:31.285;2023-05-31 07:15:31.292;0;NaN;2023-05-31 07:15:32.000;71532000;37.4679486666667;-1.25522916666667;0.778284909899055;N ;76.6276888053795;T ;NaN;NaN;0.602632533718286;0;A  ;A  
129;129;2023-05-31 07:15:37.311;311;2023-05-31 07:15:37.311;2023-05-31 07:15:37.314;0;NaN;2023-05-31 07:15:38.000;71538000;37.467958;-1.25520366666667;0.802352624219455;N ;65.2431382366062;T ;NaN;NaN;0.60263904967871;0;A  ;A  
130;130;2023-05-31 07:15:38.241;241;2023-05-31 07:15:38.241;2023-05-31 07:15:38.242;0;NaN;2023-05-31 07:15:39.000;71539000;37.4679603333333;-1.25519933333333;0.897726198532666;N ;55.8460541467874;T ;NaN;NaN;0.602640164593701;0;A  ;A  
131;131;2023-05-31 07:15:39.351;351;2023-05-31 07:15:39.351;2023-05-31 07:15:39.355;0;NaN;2023-05-31 07:15:40.000;71540000;37.4679606666667;-1.25519466666667;0.803276473234108;N ;84.8575114330009;T ;NaN;NaN;0.602641342561463;0;A  ;A  
132;132;2023-05-31 07:15:46.289;289;2023-05-31 07:15:46.289;2023-05-31 07:15:46.293;0;NaN;2023-05-31 07:15:47.000;71547000;37.4679703333333;-1.25516666666667;0.747816252615027;N ;66.492089571522;T ;NaN;NaN;0.602648492761789;0;A  ;A  
133;133;2023-05-31 07:15:49.557;557;2023-05-31 07:15:49.557;2023-05-31 07:15:49.559;0;NaN;2023-05-31 07:15:50.000;71550000;37.4679736666667;-1.2551535;0.789770875047991;N ;72.3088682216076;T ;NaN;NaN;0.602651841567174;0;A  ;A  
134;134;2023-05-31 07:15:51.439;439;2023-05-31 07:15:51.439;2023-05-31 07:15:51.441;0;NaN;2023-05-31 07:15:52.000;71552000;37.467976;-1.25514633333333;0.663996634969224;N ;67.6960467318861;T ;NaN;NaN;0.602653670943078;0;A  ;A  
135;135;2023-05-31 07:15:54.987;987;2023-05-31 07:15:54.987;2023-05-31 07:15:54.990;0;NaN;2023-05-31 07:15:55.000;71555000;37.4679831666667;-1.25513333333333;0.904517566227721;N ;55.2170036832481;T ;NaN;NaN;0.602657017398744;0;A  ;A  
136;136;2023-05-31 07:15:58.521;521;2023-05-31 07:15:58.521;2023-05-31 07:15:58.526;0;NaN;2023-05-31 07:15:56.000;71556000;37.4679855;-1.25512866666667;0.945560512492365;N ;57.7904588278173;T ;NaN;NaN;0.602658215960754;0;A  ;A  
137;137;2023-05-31 07:15:59.727;727;2023-05-31 07:15:59.727;2023-05-31 07:15:59.732;0;NaN;2023-05-31 07:16:00.000;71600000;37.4679985;-1.25510516666667;1.22770085297632;N ;55.1241220400375;T ;NaN;NaN;0.602664260879945;0;A  ;A  
138;138;2023-05-31 07:16:18.232;232;2023-05-31 07:16:18.232;2023-05-31 07:16:18.233;0;NaN;2023-05-31 07:16:19.000;71619000;37.4680581666667;-1.2549275;1.74069473506348;N ;67.0653438048904;T ;NaN;NaN;0.602709525645829;0;A  ;A  
139;139;2023-05-31 07:16:22.241;241;2023-05-31 07:16:22.241;2023-05-31 07:16:22.247;0;NaN;2023-05-31 07:16:23.000;71623000;37.4680548333333;-1.25487766666667;2.14339828635131;N ;94.8173040235792;T ;NaN;NaN;0.602722010554915;0;A  ;A  
140;140;2023-05-31 07:16:25.282;282;2023-05-31 07:16:25.282;2023-05-31 07:16:25.284;0;NaN;2023-05-31 07:16:26.000;71626000;37.4680468333333;-1.25484;2.22822994827829;N ;104.981144154438;T ;NaN;NaN;0.602731390769047;0;A  ;A  
141;141;2023-05-31 07:16:44.554;554;2023-05-31 07:16:44.554;2023-05-31 07:16:44.559;0;NaN;2023-05-31 07:16:45.000;71645000;37.4679196666667;-1.25460866666667;2.53908441439824;N ;124.706462555052;T ;NaN;NaN;0.602788198069517;0;A  ;A  
142;142;2023-05-31 07:16:53.466;466;2023-05-31 07:16:53.466;2023-05-31 07:16:53.470;0;NaN;2023-05-31 07:16:54.000;71654000;37.4678575;-1.25447466666667;2.95659066519507;N ;120.307145369294;T ;NaN;NaN;0.602821214863915;0;A  ;A  
143;143;2023-05-31 07:17:03.489;489;2023-05-31 07:17:03.489;2023-05-31 07:17:03.493;0;NaN;2023-05-31 07:17:04.000;71704000;37.4677901666667;-1.2543185;3.04683002172191;N ;118.512376638892;T ;NaN;NaN;0.602859744103897;0;A  ;A  
144;144;2023-05-31 07:17:07.563;563;2023-05-31 07:17:07.563;2023-05-31 07:17:07.567;0;NaN;2023-05-31 07:17:08.000;71708000;37.4677668333333;-1.254265;2.61636905412208;N ;118.788869897722;T ;NaN;NaN;0.602872942713183;0;A  ;A  
145;145;2023-05-31 07:17:11.475;475;2023-05-31 07:17:11.475;2023-05-31 07:17:11.479;0;NaN;2023-05-31 07:17:12.000;71712000;37.4677415;-1.2542155;2.5243600940179;N ;122.814404448783;T ;NaN;NaN;0.60288511692241;0;A  ;A  
146;146;2023-05-31 07:17:14.572;572;2023-05-31 07:17:14.572;2023-05-31 07:17:14.573;0;NaN;2023-05-31 07:17:15.000;71715000;37.4677246666667;-1.25418183333333;2.2738533718357;N ;122.209454391044;T ;NaN;NaN;0.602893402053674;0;A  ;A  
147;147;2023-05-31 07:17:20.664;664;2023-05-31 07:17:20.664;2023-05-31 07:17:20.667;0;NaN;2023-05-31 07:17:21.000;71721000;37.467688;-1.2541205;2.1939898366786;N ;126.987704579733;T ;NaN;NaN;0.602908435729562;0;A  ;A  
148;148;2023-05-31 07:17:29.739;739;2023-05-31 07:17:29.739;2023-05-31 07:17:29.744;0;NaN;2023-05-31 07:17:30.000;71730000;37.4676345;-1.254043;1.95653955305202;N ;131.015311521588;T ;NaN;NaN;0.602927363010938;0;A  ;A  
149;149;2023-05-31 07:17:39.229;229;2023-05-31 07:17:39.229;2023-05-31 07:17:39.234;0;NaN;2023-05-31 07:17:40.000;71740000;37.4675706666667;-1.25397216666667;1.8373221104912;N ;138.628506217919;T ;NaN;NaN;0.602944514231694;0;A  ;A  
150;150;2023-05-31 07:17:46.395;395;2023-05-31 07:17:46.395;2023-05-31 07:17:46.400;0;NaN;2023-05-31 07:17:47.000;71747000;37.4675308333333;-1.2539315;1.58201248698482;N ;140.982061969208;T ;NaN;NaN;0.602954332504412;0;A  ;A  
151;151;2023-05-31 07:17:47.732;732;2023-05-31 07:17:47.732;2023-05-31 07:17:47.736;0;NaN;2023-05-31 07:17:48.000;71748000;37.4675253333333;-1.2539265;1.46496610651235;N ;144.187899661258;T ;NaN;NaN;0.602955533937066;0;A  ;A  
152;152;2023-05-31 07:17:53.250;250;2023-05-31 07:17:53.250;2023-05-31 07:17:53.255;0;NaN;2023-05-31 07:17:54.000;71754000;37.4674896666667;-1.2538995;1.49794175431951;N ;149.000988485258;T ;NaN;NaN;0.602961962231208;0;A  ;A  
153;153;2023-05-31 07:17:57.318;318;2023-05-31 07:17:57.318;2023-05-31 07:17:57.319;0;NaN;2023-05-31 07:17:58.000;71758000;37.4674675;-1.253885;1.34871388329523;N ;152.562274439997;T ;NaN;NaN;0.60296538608387;0;A  ;A  
154;154;2023-05-31 07:17:59.459;459;2023-05-31 07:17:59.459;2023-05-31 07:17:59.463;0;NaN;2023-05-31 07:18:00.000;71800000;37.4674568333333;-1.2538785;1.27966785266941;N ;154.188790163438;T ;NaN;NaN;0.602966914101307;0;A  ;A  
155;155;2023-05-31 07:18:05.455;455;2023-05-31 07:18:05.455;2023-05-31 07:18:05.461;0;NaN;2023-05-31 07:18:06.000;71806000;37.4674265;-1.253861;1.20103890831315;N ;155.396797852213;T ;NaN;NaN;0.602971013454481;0;A  ;A  
156;156;2023-05-31 07:18:23.695;695;2023-05-31 07:18:23.695;2023-05-31 07:18:23.698;0;NaN;2023-05-31 07:18:24.000;71824000;37.4673441666667;-1.25382366666667;1.05003778341593;N ;160.206386859116;T ;NaN;NaN;0.602979594951897;0;A  ;A  
157;157;2023-05-31 07:18:30.322;322;2023-05-31 07:18:30.322;2023-05-31 07:18:30.324;0;NaN;2023-05-31 07:18:31.000;71831000;37.4673183333333;-1.25381316666667;0.837596224468438;N ;162.12025889041;T ;NaN;NaN;0.602981987558519;0;A  ;A  
158;158;2023-05-31 07:18:33.468;468;2023-05-31 07:18:33.468;2023-05-31 07:18:33.471;0;NaN;2023-05-31 07:18:34.000;71834000;37.4673073333333;-1.25380783333333;0.848619735341804;N ;158.952052820593;T ;NaN;NaN;0.602983222805843;0;A  ;A  
159;159;2023-05-31 07:18:37.233;233;2023-05-31 07:18:37.233;2023-05-31 07:18:37.235;0;NaN;2023-05-31 07:18:38.000;71838000;37.4672913333333;-1.25380183333333;0.901458128051581;N ;163.42500815618;T ;NaN;NaN;0.602984577240804;0;A  ;A  
160;160;2023-05-31 07:18:47.359;359;2023-05-31 07:18:47.359;2023-05-31 07:18:47.363;0;NaN;2023-05-31 07:18:48.000;71848000;37.467258;-1.25378916666667;0.752035222550137;N ;163.216355599623;T ;NaN;NaN;0.602987446532661;0;A  ;A  
161;161;2023-05-31 07:18:53.417;417;2023-05-31 07:18:53.417;2023-05-31 07:18:53.420;0;NaN;2023-05-31 07:18:54.000;71854000;37.4672398333333;-1.25378533333333;0.663108579655199;N ;170.492441214738;T ;NaN;NaN;0.602988241823193;0;A  ;A  
162;162;2023-05-31 07:19:11.290;290;2023-05-31 07:19:11.290;2023-05-31 07:19:11.295;0;NaN;2023-05-31 07:19:12.000;71912000;37.467149;-1.253804;1.10440436345293;N ;189.263898142985;T ;NaN;NaN;0.602982683307944;0;A  ;A  
163;163;2023-05-31 07:19:14.418;418;2023-05-31 07:19:14.418;2023-05-31 07:19:14.419;0;NaN;2023-05-31 07:19:15.000;71915000;37.4671273333333;-1.2538005;1.57276991287829;N ;172.693770886147;T ;NaN;NaN;0.602983348522931;0;A  ;A  
164;164;2023-05-31 07:19:26.778;778;2023-05-31 07:19:26.778;2023-05-31 07:19:26.781;0;NaN;2023-05-31 07:19:27.000;71927000;37.4670323333333;-1.25374533333333;1.88289027572896;N ;155.254801110891;T ;NaN;NaN;0.602996253425408;0;A  ;A  
165;165;2023-05-31 07:19:30.598;598;2023-05-31 07:19:30.598;2023-05-31 07:19:30.603;0;NaN;2023-05-31 07:19:31.000;71931000;37.467;-1.2537155;2.16413462739168;N ;143.783383450341;T ;NaN;NaN;0.603003419918845;0;A  ;A  
166;166;2023-05-31 07:19:31.436;436;2023-05-31 07:19:31.436;2023-05-31 07:19:31.439;0;NaN;2023-05-31 07:19:32.000;71932000;37.4669935;-1.253707;2.02355263763063;N ;133.933996464596;T ;NaN;NaN;0.603005489250814;0;A  ;A  
167;167;2023-05-31 07:19:35.604;604;2023-05-31 07:19:35.604;2023-05-31 07:19:35.607;0;NaN;2023-05-31 07:19:36.000;71936000;37.4669681666667;-1.25367366666667;1.97800761906922;N ;133.757294817374;T ;NaN;NaN;0.603013606152161;0;A  ;A  
168;168;2023-05-31 07:19:36.786;786;2023-05-31 07:19:36.786;2023-05-31 07:19:36.790;0;NaN;2023-05-31 07:19:37.000;71937000;37.466962;-1.25366566666667;1.91188217886438;N ;134.162493177026;T ;NaN;NaN;0.603015553449341;0;A  ;A  
169;169;2023-05-31 07:19:39.378;378;2023-05-31 07:19:39.378;2023-05-31 07:19:39.379;0;NaN;2023-05-31 07:19:40.000;71940000;37.4669455;-1.2536395;1.90981217627061;N ;128.466042546548;T ;NaN;NaN;0.603021959638535;0;A  ;A  
170;170;2023-05-31 07:19:44.606;606;2023-05-31 07:19:44.606;2023-05-31 07:19:44.610;0;NaN;2023-05-31 07:19:45.000;71945000;37.4669148333333;-1.253594;2.04671073999682;N ;130.337024347332;T ;NaN;NaN;0.603033077916681;0;A  ;A  
171;171;2023-05-31 07:19:45.546;546;2023-05-31 07:19:45.546;2023-05-31 07:19:45.550;0;NaN;2023-05-31 07:19:46.000;71946000;37.4669083333333;-1.2535855;2.02355383315099;N ;133.933963850851;T ;NaN;NaN;0.603035147229137;0;A  ;A  
172;172;2023-05-31 07:19:49.778;778;2023-05-31 07:19:49.778;2023-05-31 07:19:49.780;0;NaN;2023-05-31 07:19:50.000;71950000;37.4668913333333;-1.2535485;1.83236366816221;N ;120.06566858332;T ;NaN;NaN;0.603044270065444;0;A  ;A  
173;173;2023-05-31 07:20:20.376;376;2023-05-31 07:20:20.376;2023-05-31 07:20:20.378;0;NaN;2023-05-31 07:20:21.000;72021000;37.4667818333333;-1.25329533333333;1.59448747614505;N ;118.587704844851;T ;NaN;NaN;0.603106773955161;0;A  ;A  
174;174;2023-05-31 07:20:23.532;532;2023-05-31 07:20:23.532;2023-05-31 07:20:23.538;0;NaN;2023-05-31 07:20:24.000;72024000;37.4667708333333;-1.253274;1.45380487501408;N ;123.009451366525;T ;NaN;NaN;0.603112023913794;0;A  ;A  
175;175;2023-05-31 07:20:25.387;387;2023-05-31 07:20:25.387;2023-05-31 07:20:25.393;0;NaN;2023-05-31 07:20:26.000;72026000;37.4667673333333;-1.25325866666667;1.36765217867461;N ;106.044631445134;T ;NaN;NaN;0.603115842228414;0;A  ;A  
176;176;2023-05-31 07:20:37.509;509;2023-05-31 07:20:37.509;2023-05-31 07:20:37.511;0;NaN;2023-05-31 07:20:38.000;72038000;37.4667428333333;-1.25317;1.34132412289576;N ;109.194718529148;T ;NaN;NaN;0.603137879540956;0;A  ;A  
177;177;2023-05-31 07:20:40.223;223;2023-05-31 07:20:40.223;2023-05-31 07:20:40.228;0;NaN;2023-05-31 07:20:41.000;72041000;37.466736;-1.25314816666667;1.34120698780241;N ;111.520478988157;T ;NaN;NaN;0.603143297906257;0;A  ;A  
178;178;2023-05-31 07:20:43.596;596;2023-05-31 07:20:43.596;2023-05-31 07:20:43.598;0;NaN;2023-05-31 07:20:44.000;72044000;37.4667338333333;-1.25312416666667;1.38036844696818;N ;96.489048721923;T ;NaN;NaN;0.603149308073912;0;A  ;A  
179;179;2023-05-31 07:20:45.459;459;2023-05-31 07:20:45.459;2023-05-31 07:20:45.463;0;NaN;2023-05-31 07:20:46.000;72046000;37.4667303333333;-1.2531085;1.39513556725007;N ;105.720294024089;T ;NaN;NaN;0.603153210003595;0;A  ;A  
180;180;2023-05-31 07:20:46.525;525;2023-05-31 07:20:46.525;2023-05-31 07:20:46.528;0;NaN;2023-05-31 07:20:47.000;72047000;37.4667296666667;-1.25310083333333;1.32224290060637;N ;96.252247019505;T ;NaN;NaN;0.603155130321964;0;A  ;A  
181;181;2023-05-31 07:20:56.403;403;2023-05-31 07:20:56.403;2023-05-31 07:20:56.405;0;NaN;2023-05-31 07:20:57.000;72057000;37.4667286666667;-1.25302783333333;1.25170311718173;N ;90.9887730153034;T ;NaN;NaN;0.603173471877918;0;A  ;A  
182;182;2023-05-31 07:20:58.308;308;2023-05-31 07:20:58.308;2023-05-31 07:20:58.311;0;NaN;2023-05-31 07:20:59.000;72059000;37.4667251666667;-1.25301466666667;1.19026762122113;N ;108.516372968918;T ;NaN;NaN;0.603176746483859;0;A  ;A  
183;183;2023-05-31 07:21:05.673;673;2023-05-31 07:21:05.673;2023-05-31 07:21:05.679;0;NaN;2023-05-31 07:21:06.000;72106000;37.4667221666667;-1.25296483333333;1.22399985035891;N ;94.3374364862115;T ;NaN;NaN;0.603189243973916;0;A  ;A  
184;184;2023-05-31 07:21:08.436;436;2023-05-31 07:21:08.436;2023-05-31 07:21:08.437;0;NaN;2023-05-31 07:21:07.000;72107000;37.4667216666667;-1.252958;1.17647886394278;N ;95.2671310800209;T ;NaN;NaN;0.603190956898605;0;A  ;A  
185;185;2023-05-31 07:21:08.436;436;2023-05-31 07:21:08.436;2023-05-31 07:21:08.447;0;NaN;2023-05-31 07:21:09.000;72109000;37.4667205;-1.252945;1.12146505566573;N ;96.4509754244;T ;NaN;NaN;0.603194213745471;0;A  ;A  
186;186;2023-05-31 07:21:09.439;439;2023-05-31 07:21:09.439;2023-05-31 07:21:09.440;0;NaN;2023-05-31 07:21:10.000;72110000;37.4667206666667;-1.2529385;1.11494568825738;N ;88.1496797107779;T ;NaN;NaN;0.603195849905507;0;A  ;A  
187;187;2023-05-31 07:21:11.505;505;2023-05-31 07:21:11.505;2023-05-31 07:21:11.507;0;NaN;2023-05-31 07:21:12.000;72112000;37.4667176666667;-1.252927;1.03766363469086;N ;108.194269836795;T ;NaN;NaN;0.603198711452955;0;A  ;A  
188;188;2023-05-31 07:21:13.393;393;2023-05-31 07:21:13.393;2023-05-31 07:21:13.399;0;NaN;2023-05-31 07:21:14.000;72114000;37.4667161666667;-1.25291583333333;0.970822246164697;N ;99.6058175200347;T ;NaN;NaN;0.60320150483273;0;A  ;A  
189;189;2023-05-31 07:21:15.716;716;2023-05-31 07:21:15.716;2023-05-31 07:21:15.717;0;NaN;2023-05-31 07:21:16.000;72116000;37.4667173333333;-1.2529025;1.14986213057763;N ;83.7089898533363;T ;NaN;NaN;0.603204869386508;0;A  ;A  
190;190;2023-05-31 07:21:22.282;282;2023-05-31 07:21:22.282;2023-05-31 07:21:22.287;0;NaN;2023-05-31 07:21:23.000;72123000;37.4667128333333;-1.25286016666667;1.04606499877102;N ;97.6280920453952;T ;NaN;NaN;0.603215469434007;0;A  ;A  
191;191;2023-05-31 07:21:26.357;357;2023-05-31 07:21:26.357;2023-05-31 07:21:26.359;0;NaN;2023-05-31 07:21:27.000;72127000;37.4667081666667;-1.252835;1.10769346941843;N ;103.149916809289;T ;NaN;NaN;0.603221749927013;0;A  ;A  
192;192;2023-05-31 07:21:29.248;248;2023-05-31 07:21:29.248;2023-05-31 07:21:29.251;0;NaN;2023-05-31 07:21:30.000;72130000;37.466704;-1.25281566666667;1.14484566278298;N ;105.191383768172;T ;NaN;NaN;0.603226568419962;0;A  ;A  
193;193;2023-05-31 07:21:30.248;248;2023-05-31 07:21:30.248;2023-05-31 07:21:30.250;0;NaN;2023-05-31 07:21:31.000;72131000;37.4667046666667;-1.2528105;0.897405623959111;N ;80.7662543996754;T ;NaN;NaN;0.60322787516867;0;A  ;A  
194;194;2023-05-31 07:21:46.433;433;2023-05-31 07:21:46.433;2023-05-31 07:21:46.436;0;NaN;2023-05-31 07:21:47.000;72147000;37.4667001666667;-1.25271983333333;0.973394921682438;N ;93.5781799318885;T ;NaN;NaN;0.603250634004217;0;A  ;A  
195;195;2023-05-31 07:21:47.314;314;2023-05-31 07:21:47.314;2023-05-31 07:21:47.316;0;NaN;2023-05-31 07:21:48.000;72148000;37.4667011666667;-1.2527145;0.939517316408158;N ;76.7085042626495;T ;NaN;NaN;0.603251986007733;0;A  ;A  
196;196;2023-05-31 07:21:49.288;288;2023-05-31 07:21:49.288;2023-05-31 07:21:49.292;0;NaN;2023-05-31 07:21:50.000;72150000;37.4667001666667;-1.2527035;0.949088789001487;N ;96.5340326497393;T ;NaN;NaN;0.60325474270216;0;A  ;A  
197;197;2023-05-31 07:21:54.290;290;2023-05-31 07:21:54.290;2023-05-31 07:21:54.295;0;NaN;2023-05-31 07:21:55.000;72155000;37.466699;-1.25267466666667;0.98992530200741;N ;92.9183578800289;T ;NaN;NaN;0.60326198274968;0;A  ;A  
